customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
031087414c01a0524b5c9d121b98ef5a93f240db16392302bda5bb1e5e7bfb4d,,,ACTIVE,NONE,27.0,9077c01f0b99d9951b8df671cb82f188d8638166b435ea71d6ef768e0265c57a
03126e45c08e82cd192b32cbddbeba63387e11e5531059d1e75b74a422f373b1,,,ACTIVE,NONE,60.0,0b21033398aaea5cbc18c990ce7ba8d8163b8c5d6248361d886faa8943e15c53
03167db14498eeec75153c7e582f25925eeb861ce3e04be9b3b58d83d23559a0,1.0,1.0,ACTIVE,Regularly,27.0,e23d3e92ec1fd03a0cc7c8d5d46a8e3299361b21b9deba8a6b915bb0956e11b4
03176a1445de4730c2ca5d514c3ce2182972ad42dfae65f4549778a2e918a7bd,,,ACTIVE,NONE,27.0,aea4748ffa34dcf58b0c87fa07e51c619b8c4b5d97de37fb5a0c53fea28c881b
0317efd288c703a2531d89567ac2c28321ef8a613b5d2485430c94633b37ca51,1.0,1.0,ACTIVE,Regularly,25.0,1b9412696a8b45983cac38c9fd076154225e3daf4244905f278b690d4967975d
031b1633a7b3df1b5c63487b254981b5dd3606d8d643e99345221577cf581fee,,,ACTIVE,NONE,25.0,1fedf363581ab4fd7840b20a7d886528a321b2515de0b2bc4bb35adf9da19071
031dacb19b2f7003ccc838290d15c933ecf916503c428c9205ed036373758415,1.0,1.0,ACTIVE,Regularly,26.0,9d63929e479da71aafa350c12cb15869b59e6e2f0b1942b760e82f179e0986bb
032046d984f72fe8d5b3cb151932c5c3f5c9f67e6b1c619dabae39c684280519,,,ACTIVE,NONE,48.0,13e58e50f7d72bdcf49becf830a6c3f09fdeffb6dbee153a708b9c2283a08bca
03264406f2f5ad204e822bf1de35bfd78a254b7ebfa7436a1fbb2dd6702cad3d,1.0,1.0,ACTIVE,Regularly,74.0,a4ffbc6d81984d6e8f5faa5faedabe13d26768e0e5e7dc7fc69fc7cfe7b99eaa
032bfa2ee5ed4729cb92b26f029bf391e24ffd9d82040420b10514fb26433fa9,1.0,1.0,ACTIVE,Regularly,24.0,284bd56f57528183b71291f034fe3e084f1d8cc3a0a93084ab2c631c7c00ad7c
032c1158bed8eaa884e982247bce6ba12fbb46cc96db37f890363d5565443d65,,,ACTIVE,NONE,45.0,f5bdcac47dc31ec54c3275ff32cf10711602c526a8b5ded3c679cc0d300835b0
03337ab0f54594f4ce96bfa456869d2d01e4fd99b49f07039462737375a3916d,1.0,1.0,ACTIVE,Regularly,51.0,92fd582e3a1c16b5c7ea5b1658e1a9753ca4f9cca15eee094c308acbe170762f
03392e608ea301ba185fbc96db65586ac9b7cddb17314ac38dea3f47a66ad448,1.0,1.0,ACTIVE,Regularly,32.0,719aafbf24dfe24cf78a3f97c05588522cc0b8c686314a0826cee2021929b170
03489cb329eeb471615a9a93c47aea3385a35bda120f1b66c2d58057550e0cea,1.0,1.0,ACTIVE,Regularly,44.0,b677e3bc22cf7a897ce13838f379f5fe1fabd11c627e1da23dff4169f35aa2f6
034f0c7ca393e5fad0a9d12f71c54e346fb65e9fcb2df69c081eec1e554307a1,,,ACTIVE,NONE,26.0,cd79140dbf3a4e5f0ea8c0b543e42aab2ef344bb9c0676f2e207890de4797939
0352a685354a244ea57ec3a605fc4e4c3c84b4c708ea38347d90ea7564e7ace7,1.0,1.0,ACTIVE,Regularly,29.0,9a7cde129cb2f54f82b47778167603cfa4680b492a06c37062b9dc4f98a285d7
0356f9016af790146e57d6da4ec0a3d8a4fc35380c22c2c2db11f89a7d8368e0,,,ACTIVE,NONE,24.0,b58792b8fd885287c2edb3f3594157ef49dc506fc5a7032a2d1efb8048b74763
035c146b4e3425ded9f666567f8e1f3b75f586988181b026ee98a1c790e51a97,1.0,1.0,ACTIVE,Regularly,37.0,d0c5793a6e51fb79ab3acf7df4590d410445c23f491c1b437499ea39dc099a40
03688ec91eaf4d8569ec00a450567f829e122b7a368ce6acc390c4685542d5ca,1.0,1.0,ACTIVE,Regularly,47.0,40c8e785278fa263e9fa77193ddff509f000deac4c1d820371c44fb618c30f92
0369aeafb7efe22cfa0fdf8290ee7ca3c2d53a54005b8c3f7ba60b1d365c3e9e,,,ACTIVE,NONE,20.0,fea55bd18a517072c51f6f58f4df83986e169159d05e10335f0f5356b97b5d47
03748d7daaf2bd87ca7202935269c3220f335d98bd0bc1bdce16c844f6e59a25,,,ACTIVE,NONE,52.0,a841e20e9844dbd275c57a7b91dfe2b7e8c301683940da629203de38f85e6311
037aac19361b0d06e6e9e47ba81d8524ee2b4f19a65e93c2a7728b1ab162a70c,,,ACTIVE,NONE,52.0,fa7ceba623768555098600e23292a61948bfe79735c5345d0ca5cd12691919b0
038281b9c1466627192e0af455bd4fb84bf15fda5061c88702a1a8cb1e4697bc,1.0,1.0,ACTIVE,Regularly,52.0,9ca74bd2024ec0f4c207235d1abcd614bbf11ca7f19643ee2d058c2696202147
0383e0ace6436d5a2b23efc570e14508274a7896a4bcdddce50783e47cd3d00c,,,ACTIVE,NONE,25.0,57d8a02ed976b47a72b2567f7f6618e9e022d8e6c38b05508fcae6c2f28a53bd
0384f1a2abd76923b5aba3c1614c6a3845f3b5dd585ca782ed537817f57e9db5,,,PRE-CREATE,NONE,,a13d7ebcd0a3c9665ee4bfa74f65fbc9c3acf6d220ab1c85e554b98d87456d6f
03968a7930cc35ee91a55f06b42d6ddd716ee0f57547a0ed997e267f5cccafe3,,,ACTIVE,NONE,36.0,890b2be201715390589641e079129700a3ae73484a0a38f70b332c66503514d0
03a57e049f4ff7d0ab791077026775e4ae12e213a437905f4918f3be43098371,,,ACTIVE,NONE,28.0,20e147f0c6c8e37acb9374bc697f39a8e483280c52059799203953405f2d31e1
03b9023f6752cfa45d1365e437fd07c9ac73a9c6f97d292814f66ef6309f9476,1.0,1.0,ACTIVE,Regularly,29.0,5108e132cd0aad90a5bed4d6138b177cb28a59cfe1b0c425ddcaeea6c6864a6a
03b958999ff992a3d2090445cb81b54cdfd13d1b057cff7e6398a9fcf2c1ffe7,1.0,1.0,ACTIVE,Regularly,49.0,f0450929f0e97fa4b4da6eeba6382b543ecc631d38fd7df5c120141b30704030
03cde6cebf0521a59472810ed9fb66c300c197a64c51f5473c99371e30280ef8,1.0,1.0,ACTIVE,Regularly,28.0,585d95b5947b7293bd1d8e2f08b9c7b9223755290d9ff1c396e3edb34568b866
03d0011487606c37c1b1ed147fc72f285a50c05f00b9712e0fc3da400c864296,1.0,1.0,ACTIVE,Regularly,51.0,8db52856d17c197683efbc9d5ef2dc873aaf7062486b2d61d12553a7f0a5763b
03d846993ebe0cef03c8fd8475a960ca78cff866e780556e8c6613ff3e3c0973,,,ACTIVE,NONE,28.0,846c86740260a1b0f4d55f56520bbe04b92541019d39859bd096575edf1df987
03de367bf4b373ddf9963d3d7347a5dca4a2aa99df2065ba388be35fab0f1c99,1.0,1.0,ACTIVE,Regularly,48.0,c92a7f24a89015a150ba238dc13b009ad234652d7603caf601e22e6501ff0643
03dfeb591f1dee395aa5b498fcf8b12e3ffa72479f549a46a3e0ba55ebf8f9c6,1.0,1.0,ACTIVE,Regularly,59.0,c6c787e0224a31c22ecbe8e2861f978930add3588974113ec493617e56e129a6
03ee4315d16cd08e50efadf194a22d20f0ecb37c2ba8f2ee0c318f1741b5e6b0,1.0,1.0,ACTIVE,Regularly,39.0,d42c96ee95d8a7e89b0c569376dc748339dc7bb15156a49ddda8821aaeeab0cc
03fe6234ee5446aacaf41c77be890197f5c40ab1c1419569ec0d16aa4a65bced,1.0,1.0,ACTIVE,Regularly,44.0,1252f8ada92e8992f098439f747a58451e3bfbb3233b80979cafa43f43b0a8cf
03ff2c14c56358cfa899443fb55163bcac3cf67c2b5723d4628ba72b846f5f64,,,ACTIVE,NONE,54.0,57333900ef5f67f9a4e7cc8419e28614a73398153158a9af3e9430e734aa3a9d
040127192a2fd9ac2a7cbf9dd4cf452eea91f230b55b607756efef01d7b793c9,1.0,1.0,ACTIVE,Regularly,46.0,4fb304f3138ef07381160b249016bbb05f2e10b875fa85c8d73152c7d09dd533
04050a0433c9050f619b3b54ac4b63c14a2d8b5afe121e63f04cfa739eb7eac7,,,ACTIVE,NONE,31.0,66bf3e98da87a889b01341d4c4e906ce6537201fb18b107ddf833bde7a9b1d55
040a73aad40b8a90b8c01d97ffc8594b30a619c7e15afaa51c926c51ff035d89,1.0,1.0,ACTIVE,Regularly,27.0,a8a1b8aaeb5378d727f7b08b0d204193d1a9346f6969f7a0a468090b9431b451
0411ec52310f2e471a5daaaaaf03a9e7ef52cbb6a3e5d85bf0bd8c9f6428e144,1.0,1.0,ACTIVE,Regularly,53.0,c693a5fd7f7aa8aee28616d1eed637a8620238f663dfa22d2c8354ee2bf18ed8
041945bc40e9eb39961b31ace67a72330407123def487ed680267dcd6a4f96a9,,,ACTIVE,NONE,27.0,3293bd73a6eec457646f4ad1fe628efea55b803508b309be6cb7cbc4f56c27fa
041b31a7f12c6ccde9c1f2d9e8fd5cb960cdddffe289b443bb4326a47e506a51,1.0,1.0,ACTIVE,Regularly,50.0,9814a8ba44f5c89d0e4ab02ae59722393df47a4fd775a9329e01d31fb91bb28b
041f6c7b3be2bd8e8f34a007fee89e4db4e5844c5a0271f4ea148c5aa00492de,1.0,1.0,ACTIVE,Regularly,23.0,83081c383f65bc29b15a74d9ec53009e3ac98119a8f23b2bf3e3da2fac9f4789
042737c01c7d42acb84b5fdc26779883a694fb8ec782aa0119e6cef404930f8a,1.0,1.0,ACTIVE,Regularly,35.0,cd41d33e0fb6b9a49c6c3129ed9b3e8b871ae76f3c76a0b8e6b619216d083969
0456515f18cdd341dbb0077191bcd67e9e7738d81ed4f9412f634f2ffa84b70b,1.0,1.0,ACTIVE,Regularly,38.0,eac102bd6b0542005e1641e0db167b2be69b57d01d2c0addba44fe8898713f32
04573d1d88236664b9c68bd2e4e163467b53bea966bbd415edc4148ce72b9639,,,ACTIVE,NONE,25.0,11a6a1719b0508433b01b80a6e6b6a03e0f550ec346af4517501ebff820d1cce
045c56f8b4fe091482792a6c8211dd32a31d10a4463abcfaf8d0aac167eff58b,,,ACTIVE,NONE,54.0,3f8e6325c5d37226c9285b76d663b7052ed834509fcdf10a012cc239e965d02c
045d404289b03c469c2932100c2855bdaec86be5c7dbfb121702698804f6cdb2,,,ACTIVE,NONE,33.0,99cd7213c16f49963babc2a1569215f18f26b45ad83893a3532ffb00ff4a12ed
045f7ea13a544cff39bcff4b296602f6beccc24d02f472f2dffc1fe1859252b1,,,ACTIVE,NONE,50.0,abe574a33b9123ce85d02ac1c2236839210576532f482f726357cc9dcf12360a
0465ce750bdf4e7cd4c685e399eabfdf97be36287d77dd4b01058ae0daef742b,1.0,1.0,ACTIVE,Regularly,26.0,cce9e1f9f94a3c77694d61d2a28651d0dc9b4795332784d42c71041e9e6caa5d
046af07c0aaed65fd3934cd9056592fd314360c7f30d2308726e8dbda472d138,,,ACTIVE,NONE,28.0,742f53d466374358fa02d19b1c567856f7d1bc8695315486d72c9c1e7b6e97ce
046d18ede21914c134c22206bda0e043526e24e5e54a29c1f7eeebaa2c62c1cf,,,ACTIVE,NONE,29.0,d9198318813c8e6d4eca7b657ac76e63e8d82d0e14cbe539d77f4d759e4d6e04
048253dbbc77680407dd3978e530d50d417f89d2393a77da5179b79b127b629a,,,ACTIVE,NONE,54.0,218175db29fb71a853dab8b04ffc179860b33d1e8d1c424d380d9d44193f835a
048905017311f78c8cc673ac04dc1b90256daa24b859634133ad8fdf84976a08,,,ACTIVE,NONE,39.0,779c0e03fd6161ddcc46ff28cca7e0d1eb19a4f780b3fda3d3044170af8ed405
04901bc197bed482adcf7245ec330c77adb61fc11c63815cb9cdbd24075e7262,1.0,1.0,ACTIVE,Regularly,50.0,dc83a18275f92734cdb7698bdd176a84b0a0b066a51da4f46c0d246ac59c0a55
0491c53266f9cbbebf462916afa25c791ee4b84bb9463316e95721f08e7e381d,1.0,1.0,ACTIVE,Regularly,28.0,39964c78d47f32a1b4f0d1d882b18d2e09d87b958e2e68067d8204957c03a9e3
04951f9573963f9ec689ab583f26ef7fe11bf5a1be15217e8db3b2357ab2b83e,1.0,1.0,ACTIVE,Regularly,26.0,cbaf6eed01b54ceb8a137ad138547265538b5a786e2adfceec97179c11007435
04a182e9bc4d4e0c54cf6fc8d4ba9a0e2186de746c8326c76fce5029a19bfbc2,,,ACTIVE,NONE,25.0,fcca90089fb3d3b6bd140b021b34c3cd9222dd0cdd0cab5e8792285ad3e1c4bb
04ab1bca7705be163a7491ab834ed425c982263f2d8c1862b119f6d25f6f0e42,1.0,1.0,ACTIVE,Regularly,22.0,f8057e1a4f6a79ea2f34a1057c568a82fad355690343c30398f7292af6b49f94
04b6034da22ee8cefcd1b73d337f247b9eebfb84668fa76b1ccb96f22c8075fe,1.0,1.0,ACTIVE,Regularly,50.0,c9c24abb1cad46787f6b731c91464738adb7889a01d646cf5e4016ce5beaa9a2
04c930b22ccc2f8af6d416f599de070026fe04075b7a7c9f70c9020af60a57b7,1.0,1.0,ACTIVE,Regularly,32.0,a85754352915ec6f77b82513e82aa494a1795482c627f472b744801a0d1f546f
04c987267a952ecf592f6132580148d74eb4dc25093d009f69c87615b552e88f,1.0,1.0,ACTIVE,Regularly,27.0,a34c901e4643bafb6e26a4e521dbdcf403f0ba86b354a5b33a4c42c3e0b602e3
04d058c96d7465609222c9179e2a52c173d47f946b257c9c8f0e77287932237a,,,ACTIVE,NONE,70.0,74142349f1adeaf55182b81906158153a34c269e0e612d63efa2305d3002f436
04d68a562184e2861f3e6c7caee2ffa8c34db703befeb6f65b95c40b34a130b6,1.0,1.0,ACTIVE,Regularly,21.0,4b992b593d171574ca8119bd64442e3c0825172099a4dde746c093ac121ca98f
04db9585ba4e6c6bd7ab2f633736fc68035ff1001fedc075d7f22baf62c44098,,,ACTIVE,NONE,54.0,e44bd3f134445f8d56e9c72b54349b195e17f1eb7d79dafea484d6c2adde716d
04e35c9d410122fe8c05d0a3665761b06cf2d7515229654b4a8156880e66ee1f,,,ACTIVE,NONE,22.0,1838cbc0f65af3713c7f65083ad36e5645ea66ef774fe4a094c120c0a6cb4bce
04f1b6911724ac43ea818b95ca8ed6b604ffecfe19d8a8abdb7dc5e5b2168042,1.0,1.0,ACTIVE,Regularly,26.0,8203ba34ccedce2e80339ac47d9921b6eb4d1dff418d5b315dbb139e4d89481d
04f38557c7c3ec144a7f5e46a9e55526b2537311b2928d4adf5ea3dccc84310f,1.0,1.0,ACTIVE,Regularly,23.0,df6b4d6669dfdd5ebebe0abe0827cea86efb2542f7a370e6fc54976f2d5f9699
04f4e99383e71a1f72cd6d7c87ef771631e0dfd2998217de0273266cbc081f8c,,,ACTIVE,NONE,25.0,60b33661fe57719fce037d4ff5b900114163195cf2181f576fddaed70a3bb405
04f8d3164273444b81731e044b1227ccb4d6430c4d8f6e5bb6f44f845178df40,1.0,1.0,ACTIVE,Regularly,32.0,0053b91fe62183c953bb8345e268fca8c15123d0a1abd7ee9b9338b2eab24f99
05045a3934ec16ae1549c3f2309803963cf649ece8e102f56b4c22557fe48bad,,,ACTIVE,NONE,25.0,01caa8899ffad2c3b09948bfd1b6be0ee1a3dda3af07dfb68e9edefadc2b8976
050831bf6599221c91badaeca6807cc6544ac5d80ad8f363ac4770d6107fea15,,,ACTIVE,NONE,54.0,2ac7371b5f3f0ab8fcb884c073baeb421f12f2e56f1bc5b52e292e0a04dca7b8
05093b8ac9f0d7654940a04b2a889ef65ddc94d0905bf9f64b419470a9e07e2c,1.0,1.0,ACTIVE,Regularly,22.0,0104b870edb2f10938e19192688bec51a024b38f9d6096b7a418c53c21782716
050b855d1f68bfcb226bb55f40fb55faa56575420883f7e0d8c35cb1f0c67598,,,ACTIVE,NONE,40.0,7737a5027fa896d953eaf2fc6c6112cdec2544166e51461dd9696624815969fd
050dd417f7641f9292195218a76a1e8c200c2ef821974909d909ed2bb0851a78,1.0,1.0,ACTIVE,Regularly,24.0,dd26121191ea0191b2ceb5b45ba6cfdf5ced7b93f128c8881e693ae852cc38ac
0516a71d30b5a85c446f439818a927a9af534b6df5e12ab080e0fd41787bd81a,,,ACTIVE,NONE,30.0,25cfd25a373b2997773e8a07b85548f68430258f21540109f0df7b662e2da20b
05177323caf4471a99441c6dc6a23f7ca314913e8cda96bf9b90ef80757e4053,,,ACTIVE,NONE,54.0,ea4934182a6cdc723d9770fb941f85fe83f7f9243d1afde0948d228ee523eb10
052ed4e484443d43d100dc9d071c02d5d0199849d37c3d8a3c5b60d205a238b5,,,ACTIVE,NONE,51.0,d0a992d46006f38ca26649b052ee5c49da659544eef9dd866fdb9b8e86229886
05303bc82456654fc660a726992ea85ea3609d89588ce09e7266bd785e1d9536,,,ACTIVE,NONE,51.0,1d5e581c24cd519d830f8e317d6fda50829cce2fea0406c60f2f76d7fdf064a6
0538ad5c28a869b730aedb71620d2c4044c2b2ae1680f1a53cf47e4db9a7a35f,,,ACTIVE,NONE,23.0,fc60777acf0feb1cacac754e330080dd2b62a10aa1f7d4da04c61b4c18dae733
05396049fe558c46bfa9bd60185a713742cf5df554cceaa7a70a91c8faf5ee40,,,ACTIVE,NONE,24.0,530659707a165d6faee772a67e8c931a556bcd7d456b5e64ffedd81fa239e4af
054508e8f2a59a4b43901b76e14e5433a6d788d589da3fef2d59585dfa37ea5c,1.0,1.0,ACTIVE,Regularly,19.0,d2d71561dc1f8c03961c92d4798123d5e0a60deb620f4952c8586ba733f76d11
0546426ec65aab6cbf720fbea95b03d0e1d77ef95e260fa1aeb044f381a390a2,1.0,1.0,ACTIVE,Regularly,58.0,ad1a4c3f6f6e763e7347832d482d8ce8d84cd020023511b7d28b0fef2f21950c
054d2fdf39fafc6d65ca3eb34e806de6fd795c621670ce5e4337f0cb60ec7574,,,ACTIVE,NONE,26.0,8d20e4ac3e949049a74ae297b6ad715b5629f8ede9ac84481dc68d70200a27f2
0555f0db4a2694a62c7842440ca57a8e77812be9723c9b769ed0270a13dd6639,,,ACTIVE,NONE,53.0,d867e9ec97ee1932ab6607959571819cccf42a36ea0d4b15c095772d431b2e56
05701e4bc2f83b8ebd680fc7984978a46d961a2eb4532ec4ae62561d8f4fdd12,,,ACTIVE,NONE,30.0,94611b6dbe0b1476cc1a48879507934b50b6620428216a21f273d9b89d6334a7
0572ee4d4c148508a6a40bbb3349a8e6ca285097f3843e78e2395438fc19e304,,,ACTIVE,NONE,65.0,21b14101fd42d699c71c64ee1e48bcd1e45542aceb5b0b28a7e53db8849ab830
05756b93acb8fc226348c8e56375411205fd98ec189f65d918596b0011599d12,,,ACTIVE,NONE,68.0,b67e7fdaf77d595aa5c37e6f6317aff75515d222dc2f6af6e1aebdcb9426ec09
05887aca6a1742c97497dded62e474cc10b5c5d783eaffa4663e364e72a99d6e,1.0,1.0,ACTIVE,Regularly,66.0,5c851533c2047b56300d1522bce6f9dc37dac6e8d1e37324a7c286a7a0ba4130
0592e247fc4388fe73eaacb8d8577e5d817b4b0c7e679cb9b5693d34744cdc88,1.0,1.0,ACTIVE,Regularly,22.0,52b5fc7e04ca093924ac61c51dbaefa50f53e82857c502fb61fd6ca43e510ac1
059d4230aeb70d519fb5e5e5ec8f5efc6c3eaad65b06af8810c7fb6be64e20ab,1.0,1.0,ACTIVE,Regularly,28.0,0621b7d88ee584e9bedc4b871009700a3b78310738dd95e326c1884032fcc22f
059f53ef25339055a6a6364ce3d515a70dfe2f8bc9e5c52c5e4ed5dc120f52b6,1.0,1.0,ACTIVE,Regularly,31.0,123960c89e674b16a46807b18d3474f92a241a510a09cdc1cd4ec182bce38319
05a1943019cd09350d46e7a622035ebe6c14932853c34d208e5072b26551f844,1.0,1.0,ACTIVE,Regularly,28.0,d43e5f36f1d6bfda971d930f1bf8873c46393c2ba59316251d1b1d2ee7152180
05a7a0a0a5dd9e5939fd0519ef0d04987dc3c5fcfe9b35b6f9288032216bf149,1.0,1.0,ACTIVE,Regularly,35.0,62041c816359fe036e529ebcea12d8f3b99816126c67f0d128c4536a3af581db
05a7beb1c0c6615415a2817654bc29c6a37f7e004bb20fa055c53bd0e3e739c9,1.0,1.0,ACTIVE,Regularly,25.0,74b1373b2134bac180096549f67383bb5ae188c751567398a3fee5b1b7b5bc4c
05a91531c0e677848850db0ab5c87bd36d89eeeacf545e7a3ae638d9c66f1036,1.0,1.0,ACTIVE,Regularly,27.0,2181f0d333f56e4308f8945b3fc40133e8b35827d5799b159fbd07761e766b70
05b9ba6366c38626f56370aabbeb19ac1364270113d07b64bb77ddbbebee8e46,,,ACTIVE,NONE,19.0,5d9b04584477bb860d1c1d35fd9d10993f1563c6807b46424edaf9a0f0e34bc7
05da4959e37b89f92911a98e4b5a94be73a77e6d64a19440b96b05c754da115b,1.0,1.0,ACTIVE,Regularly,44.0,35083f5efe02cedbef86d8dc91fe804e166780fa6e2d32cba2bff2141562a543
05da6b40ab1e2cd6bc378c4264b315839536810259cb0593c2d83c2aa3cd927b,,,ACTIVE,NONE,53.0,b6c038fb5556a2512886f41fbd95aa69cfa151e477604c1685e69eb9a20b6c07
05df6a37552e8b59cdba6d58ece5ba5fd47996537a5de3013d500f7fe329ac0f,1.0,1.0,ACTIVE,Regularly,57.0,cc1f815aa8ae91a79b901fb0402c61cc12ce660582987aa3fea3b139877b1a01
05e6e5e62ed69b24c6a59b242fe896ea8c28b66892537b4772560cde21c33621,,,ACTIVE,NONE,19.0,2256b463871058451d497f39c42c4be2cce2a57b46f5213f075a5788830fac9d
05ed96931b707698bc94aa53766d44686ae5ccbbc99dfbda8694ae811c54f28f,1.0,1.0,ACTIVE,Regularly,37.0,e15819a7b5a739bde5002a217d27e049695afb433924ce581abe910d16063575
05ee01004df5c76b1b4a1934338550468db65481f8fd5f2fcefffba1c8895ef3,,,ACTIVE,NONE,59.0,02cf22da8ea79f95064558dba8d7c72b99791a7f30f2a795154f16719846dfb4
05f35811e2c938b8d3a68e0d1ac0e645495a1fcd080df56168bf978da998120c,,,ACTIVE,NONE,46.0,cf43c4bd4687ab1b1e1166ae2d4350cee782eabec3de30f242132105b00f332d
05f65801b9a2d28a50a877492c2d72cafd561356e059ee3140c805c25b0744d0,1.0,1.0,ACTIVE,Regularly,30.0,c490801cdbad92e6271c15d6ec3db1858d457df3208ad6ad119e1c9e3ef509a3
05f86f4705e1fe94cc0fed558f895c3f2d445f442d2be85bcf6e78a338d2120e,1.0,1.0,ACTIVE,Regularly,24.0,16d3d197324890461acf122f485c383913a1e08f00da6da543233a80f0e535e8
05fe202523b17a506a488f1e18626966a2fb555b3adbfb99b855f332f763b639,,,ACTIVE,NONE,27.0,8bd313f023bbe8abb89c36c019e2e215b3a352d7e62fe91494d1997a258c672b
06026ccc112fe63e199a24d3b7cc84e00be80976ed97d67dcae15609d38f18f0,,,ACTIVE,NONE,45.0,fda96ecae51d9ef5819915ba656bd52c43d4bef6c9754833d7f1db8c67b0d68c
060d78b341030443d77fec31f6f6f8f13e90e5afeea364c11c502512e11c5976,1.0,1.0,ACTIVE,Regularly,24.0,ca4024560ebc1e3db5c6305736f0e34c93532599707df12853a80652a4e63e01
060e2fa2c569470ee7ab899da63363a3c58b6fc5ee66bbd11735d08242843519,1.0,1.0,ACTIVE,Regularly,60.0,f294e993e6e50d886f2d175b905b8c05ee7fccc98f9676cb3e3780f8d0a6b509
060fc98ff9981014e28ca0c69b895f3bbd0d1f4289decfd3e97de77c816e24b3,1.0,1.0,ACTIVE,Regularly,31.0,98b35d1678785ca241435db1a68b01fbc1f7dc6719296b2daef1cdbc0900a2cd
06103a5395f5579e9161899412dd594e2f3c652e0a34d30867e9906d9a2338e5,,,ACTIVE,NONE,27.0,47030963a35fca5de99746adfe5e5f2c7eb5bfa64c4b5d07ab1d52ad5a99be20
06120fcda68e9342fe15c63bc4274c7f9619cba3bd81159d27264c9e7c2c1569,,,ACTIVE,NONE,34.0,9a12c4680fa8b7602e5533b9f2c1309ee49f198c2b0788b81bf40f888be7434b
062d2a66f22d7e181d2f52c7b0961b9312e08bf79c84dfbea709f534c1e43256,1.0,1.0,ACTIVE,Regularly,22.0,2f34b020ed8da692c41691627f5cb8cf4070b19c46ce92d24f8271aeaf4d564a
063b18b8887447b6bf21b56496069f014f81cfbe281b55dcaf54d1bdd089332b,1.0,1.0,ACTIVE,Regularly,46.0,915f390ac86507fb34cbc2b9ed0704f06044567584aab8312264cf02336f5771
064ba6cc4379c26fbaecc9904d91894abaafb6edd614bcbbb125f70ed3b28aed,,,ACTIVE,NONE,29.0,793445ba1dd29c711c1ee8e104352a2f5099ee6a4a02f4541c88fd339003eef5
0650eda21cf16849eecf9773903eefe47a80e9b46ab0ade58330a99f6cee7051,1.0,1.0,ACTIVE,Regularly,27.0,8b44f920a5eb75aa39e48907a5b849d8c200f3a36f94901be4d654956e05b91c
06512ae37ead832d8aeb97ad3e16e7368974108548f1a7580f4b2af230f7dc2e,,,ACTIVE,NONE,31.0,bc93e192ab6434fb82f5b61d4453c498fc1878781463b12db3aee4efaa07e2dc
06523f95f192ddce301b8df183aca51e1f7faddf7e71b85268dc320fdf346b3c,,,ACTIVE,NONE,64.0,eb91102e491694a1c76f7cc750de86147f79b7f712286b6a787f9f4d5673f6df
0653814d364bd9ce37fef7244eef50fca9bf3ce32fee277d7dd1447a2efe62a3,1.0,1.0,ACTIVE,Regularly,55.0,13a5f53b8bc13dff6996ec0871e10603cb7fcd9f2779130d16af4ac5dfffc32a
06622cd3c0651f9046c91e4b7ffb15b113ae6d192214ecf4515d590dec49ef19,1.0,1.0,ACTIVE,Regularly,54.0,b18c42c9c77a8ce04281db46c0d68975ce66e11b12d8afd2d193355493488e89
06636eaa476a2f3417e8d11905e17a8066b4c9ae26bc785eb8a55e0b8ba29d9e,1.0,1.0,ACTIVE,Regularly,56.0,c2e2f67974112af2e551fc0a6e59abf8e027f40590f4f8365facd9335394b5d9
066520e166dd66c1a6b321a4cdec271b31c632bcac2bb8f473401084587048aa,1.0,1.0,ACTIVE,Regularly,29.0,4b4758f7b5a0b4cc14f1a48d744eaae45b3f627ba0595640f021036e8a136353
0667219847ad2c164e5a8939746cc57c3ac86a747a57522f63e1f9ae8f06c4c5,1.0,1.0,ACTIVE,Regularly,27.0,b3cc30953cbb791df81c57fbac4522fffee825faeadddebdfb0e74ee2fd5444e
066a09310c10ff9f58bb92ccdeec4500922ffa2825e3bc0617533be7297aae95,1.0,1.0,ACTIVE,Regularly,64.0,2600291ffa82f7a17aff2394297dc72266dd32758de15ed9e87d69e166fcf835
066ddc1279a08de3644a79e1f3c17409dc0e44e147ed9a02b68d444a5fb6f28b,,,ACTIVE,NONE,56.0,b268e740e41634f66f2658039cd174207c565135e706d230d4ae059bfbf4e24b
06756e39fcf7b51b98cd087e765de8e501c8c19f36993352143e9376fe965c7a,1.0,1.0,ACTIVE,Regularly,29.0,1f5bd429acc88fbbf24de844a59e438704aa8761bc7b99fd977cad297c50b74c
0677cf7eee496ab731e9ea2177098872167ccef3b4b27b05034588c1057fea0c,,,ACTIVE,NONE,52.0,01a51b1f72feaa91c7abe637dd46537e776d577a4db0e6913e9fc26f298a7cfe
068478b2db4117236accc0e54a28ac16da45e675958637e07aee82c6a45deef9,1.0,1.0,ACTIVE,Regularly,70.0,f99994fb508577d363756fcce6b86b8640e196dc3d410d3465b4e0fa82cee1a6
06878ff9b50fa7b950cb6f592d9d9369f1adc61ca6f62408aded14911cc91556,,,ACTIVE,NONE,24.0,eae68f1e392ef4f0ce09b5631a0913f131a50079503bfa21ed9b0484d19c1c94
0687a31cba8dfc76804de69388f9e861dab534abdcf60d4c80df5dfc1265a761,1.0,1.0,ACTIVE,Regularly,35.0,e1c94335f24e477d19a9a31c13e1f6f84514eb356ca1f94a9d969d4bb524f296
